Machine_ID,cycle,Timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
M006,66,2026-01-01 01:05:00,L,300.8,309.6,1498,45.8,47,0,0,0,0,0,0
M006,67,2026-01-01 01:06:00,L,300.7,309.5,1508,39.9,59,0,0,0,0,0,0
M006,68,2026-01-01 01:07:00,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0
M006,69,2026-01-01 01:08:00,L,300.6,309.4,1468,44.1,76,0,0,0,0,0,0
M006,70,2026-01-01 01:09:00,L,300.6,309.8,1455,48.0,125,0,0,0,0,0,0
M006,71,2026-01-01 01:10:00,L,300.5,309.8,1461,52.5,146,0,0,0,0,0,0
M006,72,2026-01-01 01:11:00,L,300.5,309.8,1550,37.4,148,0,0,0,0,0,0
M006,73,2026-01-01 01:12:00,L,300.5,309.8,1345,62.7,153,0,0,0,0,0,0
M006,74,2026-01-01 01:13:00,H,300.5,309.8,1324,72.8,159,0,0,1,0,0,1
M006,75,2026-01-01 01:14:00,M,300.4,309.7,1466,39.8,184,0,0,0,0,0,0
M006,76,2026-01-01 01:15:00,L,300.5,309.8,1441,48.8,200,0,0,0,0,0,0
M006,77,2026-01-01 01:16:00,L,300.5,309.8,1379,54.2,207,0,0,0,1,0,1
M006,78,2026-01-01 01:17:00,L,300.4,309.6,1543,38.1,209,0,0,0,0,0,0
M006,79,2026-01-01 01:18:00,L,300.5,309.5,1379,55.6,2,0,0,0,0,0,0
M006,80,2026-01-01 01:19:00,M,300.6,309.7,1934,22.8,15,0,0,0,0,0,0
M006,81,2026-01-01 01:20:00,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0
M006,82,2026-01-01 01:21:00,M,300.2,309.4,1459,43.9,39,0,0,0,0,0,0
M006,83,2026-01-01 01:22:00,H,300.2,309.3,1506,35.6,63,0,0,0,0,0,0
M006,84,2026-01-01 01:23:00,L,300.1,309.1,1400,46.7,77,0,0,0,0,0,0
M006,85,2026-01-01 01:24:00,M,300.1,309.2,1687,27.7,95,0,0,0,0,1,0
M006,86,2026-01-01 01:25:00,M,299.9,309.2,1539,43.2,132,0,0,0,0,0,0
M006,87,2026-01-01 01:26:00,M,300.0,309.3,2293,16.3,170,0,0,0,0,0,0
M006,88,2026-01-01 01:27:00,M,299.9,309.2,1353,49.8,182,0,0,0,0,0,0
M006,89,2026-01-01 01:28:00,H,299.8,309.0,1467,37.3,193,0,0,0,0,0,0
M006,90,2026-01-01 01:29:00,L,299.8,309.1,1668,30.3,200,0,0,0,0,0,0
M006,91,2026-01-01 01:30:00,L,299.8,309.1,1485,39.9,207,0,0,0,0,0,0
M006,92,2026-01-01 01:31:00,L,299.9,309.2,1491,44.3,214,0,0,0,0,0,0
M006,93,2026-01-01 01:32:00,M,300.1,309.3,1469,43.9,20,0,0,0,0,0,0
M006,94,2026-01-01 01:33:00,H,300.1,309.4,1563,40.8,28,0,0,0,0,0,0
M006,95,2026-01-01 01:34:00,L,300.0,309.4,1499,35.7,46,0,0,0,0,0,0
M006,96,2026-01-01 01:35:00,H,300.2,309.6,1442,49.2,61,0,0,0,0,0,0
M006,97,2026-01-01 01:36:00,L,300.4,309.9,1567,36.5,72,0,0,0,0,0,0
M006,98,2026-01-01 01:37:00,L,300.4,309.9,1376,43.5,74,0,0,0,0,0,0
M006,99,2026-01-01 01:38:00,H,300.4,309.9,2563,12.8,81,0,0,1,0,0,1
M006,100,2026-01-01 01:39:00,L,300.5,310.0,1521,45.1,86,0,0,0,0,0,0
M007,1,2026-01-01 00:00:00,L,300.6,310.0,1658,34.7,88,0,0,0,0,0,0
M007,2,2026-01-01 00:01:00,L,300.4,309.8,1314,63.1,146,0,0,0,0,0,0
M007,3,2026-01-01 00:02:00,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0
M007,4,2026-01-01 00:03:00,L,300.4,309.8,1549,38.9,150,0,0,0,0,0,0
M007,5,2026-01-01 00:04:00,L,300.4,309.7,1685,31.3,152,0,0,0,0,0,0
M007,6,2026-01-01 00:05:00,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0
M007,7,2026-01-01 00:06:00,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0
M007,8,2026-01-01 00:07:00,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0
M007,9,2026-01-01 00:08:00,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0
M007,10,2026-01-01 00:09:00,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0
M007,11,2026-01-01 00:10:00,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0
M007,12,2026-01-01 00:11:00,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0
M007,13,2026-01-01 00:12:00,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0
M007,14,2026-01-01 00:13:00,L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0
M007,15,2026-01-01 00:14:00,L,300.7,309.3,1425,45.3,100,0,0,0,0,0,0
M007,16,2026-01-01 00:15:00,M,300.8,309.4,1342,62.4,113,0,1,0,0,0,1
M007,17,2026-01-01 00:16:00,L,300.9,309.6,1384,42.4,131,0,0,0,0,0,0
M007,18,2026-01-01 00:17:00,M,301.0,309.6,1588,32.7,138,0,0,0,0,0,0
M007,19,2026-01-01 00:18:00,L,301.0,309.7,1468,42.0,141,0,0,0,0,0,0
M007,20,2026-01-01 00:19:00,M,301.0,309.8,1594,31.1,143,0,0,0,0,0,0
M007,21,2026-01-01 00:20:00,M,301.3,310.0,2068,17.8,176,0,0,0,0,0,0
M007,22,2026-01-01 00:21:00,L,301.3,310.0,1344,54.8,186,0,0,0,0,0,0
M007,23,2026-01-01 00:22:00,H,301.3,310.1,1455,44.1,188,0,0,0,0,0,0
M007,24,2026-01-01 00:23:00,L,301.3,310.1,1355,53.6,193,0,0,0,0,0,0
M007,25,2026-01-01 00:24:00,L,301.3,310.1,1269,56.8,195,0,0,0,1,0,1
M007,26,2026-01-01 00:25:00,L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0
M007,27,2026-01-01 00:26:00,L,301.2,310.3,1548,38.6,59,0,0,0,0,0,0
M007,28,2026-01-01 00:27:00,L,301.4,310.4,1433,43.4,86,0,0,0,0,0,0
M007,29,2026-01-01 00:28:00,M,301.4,310.5,1217,60.6,103,0,0,0,0,0,0
M007,30,2026-01-01 00:29:00,L,301.6,310.9,1492,45.2,155,0,0,0,0,0,0
M007,31,2026-01-01 00:30:00,L,301.4,310.8,1285,62.6,183,0,0,0,1,0,1
M007,32,2026-01-01 00:31:00,L,301.6,310.9,1632,31.6,189,0,0,0,0,0,0
M007,33,2026-01-01 00:32:00,L,301.6,310.8,1355,57.8,195,0,0,0,1,0,1
M007,34,2026-01-01 00:33:00,L,301.5,310.9,2760,8.0,15,0,0,1,0,0,1
M007,35,2026-01-01 00:34:00,L,301.4,310.7,1376,50.6,25,0,0,0,0,0,0
M007,36,2026-01-01 00:35:00,L,301.3,310.6,1510,38.5,47,0,0,0,0,0,0
M007,37,2026-01-01 00:36:00,L,301.3,310.6,1426,40.7,54,0,0,0,0,0,0
M007,38,2026-01-01 00:37:00,M,301.6,310.8,1290,65.3,63,0,0,0,0,0,0
M007,39,2026-01-01 00:38:00,M,301.5,310.7,1416,53.2,69,0,0,0,0,0,0
M007,40,2026-01-01 00:39:00,M,301.4,310.6,1459,35.0,87,0,0,0,0,0,0
M007,41,2026-01-01 00:40:00,L,301.4,310.6,1648,30.7,90,0,0,0,0,0,0
M007,42,2026-01-01 00:41:00,L,301.2,310.4,1381,49.8,115,0,0,0,0,0,0
M007,43,2026-01-01 00:42:00,L,301.4,310.4,1579,36.9,133,0,0,0,0,0,0
M007,44,2026-01-01 00:43:00,M,301.5,310.5,1612,29.8,148,0,0,0,0,0,0
M007,45,2026-01-01 00:44:00,L,301.6,310.6,1562,34.4,162,0,0,0,0,0,0
M007,46,2026-01-01 00:45:00,M,301.5,310.5,1412,44.1,184,0,0,0,0,0,0
M007,47,2026-01-01 00:46:00,H,301.6,310.5,1602,32.3,2,0,0,0,0,1,0
M007,48,2026-01-01 00:47:00,M,301.5,310.4,2639,12.0,21,0,0,1,0,0,1
M007,49,2026-01-01 00:48:00,L,301.5,310.4,1270,54.2,26,0,0,0,0,0,0
M007,50,2026-01-01 00:49:00,L,301.8,310.7,1441,49.3,58,0,0,0,0,0,0
M007,51,2026-01-01 00:50:00,H,301.9,311.0,1336,63.6,111,0,0,0,0,0,0
M007,52,2026-01-01 00:51:00,M,301.7,310.8,1502,34.4,157,0,0,0,0,0,0
M007,53,2026-01-01 00:52:00,L,301.8,311.0,1771,27.2,162,0,0,0,0,0,0
M007,54,2026-01-01 00:53:00,L,301.7,311.0,1474,42.6,164,0,0,0,0,0,0
M007,55,2026-01-01 00:54:00,M,301.9,311.1,1605,40.0,179,0,0,0,0,0,0
M007,56,2026-01-01 00:55:00,L,301.9,311.0,1376,44.9,186,0,0,0,0,0,0
M007,57,2026-01-01 00:56:00,L,301.8,311.0,1651,32.5,195,0,0,0,0,0,0
M007,58,2026-01-01 00:57:00,L,301.8,310.9,1521,39.3,197,0,0,0,0,0,0
M007,59,2026-01-01 00:58:00,L,301.8,310.9,1609,31.7,202,0,0,0,0,0,0
M007,60,2026-01-01 00:59:00,L,302.0,310.9,1378,53.1,212,0,0,0,1,0,1
M007,61,2026-01-01 01:00:00,L,301.9,310.9,1567,39.0,214,1,0,0,0,0,1
M007,62,2026-01-01 01:01:00,M,301.9,310.9,1483,37.0,35,0,0,0,0,0,0
M007,63,2026-01-01 01:02:00,M,301.9,311.0,1467,48.1,43,0,0,0,0,0,0
M007,64,2026-01-01 01:03:00,L,301.8,310.7,1551,37.7,64,0,0,0,0,0,0
M007,65,2026-01-01 01:04:00,L,301.7,310.6,1743,26.2,71,0,0,0,0,0,0
M007,66,2026-01-01 01:05:00,M,301.8,310.6,1552,35.9,97,0,0,0,0,0,0
M007,67,2026-01-01 01:06:00,H,301.8,310.6,1441,46.3,100,0,0,0,0,0,0
M007,68,2026-01-01 01:07:00,M,301.7,310.6,1691,27.7,105,0,0,0,0,0,0
M007,69,2026-01-01 01:08:00,L,301.7,310.5,1567,39.1,114,0,0,0,0,0,0
M007,70,2026-01-01 01:09:00,M,301.7,310.5,1625,35.9,121,0,0,0,0,0,0
M007,71,2026-01-01 01:10:00,L,301.8,310.6,2672,11.8,124,0,0,1,0,0,1
M007,72,2026-01-01 01:11:00,L,301.8,310.6,1650,31.9,126,0,0,0,0,0,0
M007,73,2026-01-01 01:12:00,H,301.7,310.5,1388,50.5,176,0,0,0,0,0,0
M007,74,2026-01-01 01:13:00,L,301.7,310.7,1641,31.9,192,0,0,0,0,0,0
M007,75,2026-01-01 01:14:00,L,301.7,310.9,1405,46.4,207,1,0,0,0,1,1
M007,76,2026-01-01 01:15:00,L,301.8,311.0,1529,41.6,12,0,0,0,0,0,0
M007,77,2026-01-01 01:16:00,M,302.0,311.4,1587,35.9,30,0,0,0,0,0,0
M007,78,2026-01-01 01:17:00,M,302.2,311.5,1360,53.0,36,0,0,0,0,0,0
M007,79,2026-01-01 01:18:00,L,302.3,311.6,1398,49.1,119,0,0,0,0,0,0
M007,80,2026-01-01 01:19:00,M,302.3,311.7,1517,37.6,124,0,0,0,0,0,0
M007,81,2026-01-01 01:20:00,M,302.3,311.6,1608,39.9,136,0,0,0,0,0,0
M007,82,2026-01-01 01:21:00,L,302.3,311.7,1510,38.7,141,0,0,0,0,0,0
M007,83,2026-01-01 01:22:00,L,302.4,311.8,1465,40.2,143,0,0,0,0,0,0
M007,84,2026-01-01 01:23:00,L,302.0,311.2,1270,65.3,182,0,0,0,1,0,1
M007,85,2026-01-01 01:24:00,M,301.9,311.1,1380,51.6,184,0,0,0,0,0,0
M007,86,2026-01-01 01:25:00,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0
M007,87,2026-01-01 01:26:00,L,302.1,311.3,1758,24.4,200,0,0,0,0,0,0
M007,88,2026-01-01 01:27:00,M,302.1,311.3,1511,45.0,204,0,0,0,0,0,0
M007,89,2026-01-01 01:28:00,L,302.2,311.3,1530,37.3,207,1,0,0,0,0,1
M007,90,2026-01-01 01:29:00,L,302.1,311.2,1454,46.8,0,0,0,0,0,0,0
M007,91,2026-01-01 01:30:00,M,302.0,311.3,1725,27.7,23,0,0,0,0,0,0
M007,92,2026-01-01 01:31:00,L,302.1,311.4,1549,44.6,31,0,0,0,0,0,0
M007,93,2026-01-01 01:32:00,L,302.3,311.4,1609,32.3,49,0,0,0,0,0,0
M007,94,2026-01-01 01:33:00,M,302.3,311.2,1505,36.7,78,0,0,0,0,0,0
M007,95,2026-01-01 01:34:00,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0
M007,96,2026-01-01 01:35:00,M,302.2,311.1,1434,58.6,102,0,0,0,0,0,0
M007,97,2026-01-01 01:36:00,H,302.2,311.1,1628,30.6,105,0,0,0,0,0,0
M007,98,2026-01-01 01:37:00,M,302.2,311.2,1663,29.6,115,0,0,0,0,0,0
M007,99,2026-01-01 01:38:00,L,302.5,311.4,1409,53.1,126,0,0,0,0,0,0
M007,100,2026-01-01 01:39:00,H,302.5,311.3,1393,47.5,130,0,0,0,0,0,0
M008,1,2026-01-01 00:00:00,L,302.5,311.1,1493,39.0,137,0,0,0,0,0,0
M008,2,2026-01-01 00:01:00,L,302.4,311.1,1652,33.9,139,0,0,0,0,0,0
M008,3,2026-01-01 00:02:00,L,302.3,311.1,1589,29.9,141,0,0,0,0,0,0
M008,4,2026-01-01 00:03:00,L,302.3,310.9,1377,46.8,166,0,1,0,0,0,1
M008,5,2026-01-01 00:04:00,L,302.2,311.0,1555,34.2,185,0,0,0,0,0,0
M008,6,2026-01-01 00:05:00,M,302.4,311.1,1887,22.4,197,0,0,0,0,0,0
M008,7,2026-01-01 00:06:00,M,302.4,311.1,1480,45.7,200,0,0,0,0,0,0
M008,8,2026-01-01 00:07:00,L,302.3,310.8,1377,47.3,22,0,1,0,0,0,1
M008,9,2026-01-01 00:08:00,L,302.3,310.8,1650,32.4,26,0,0,0,0,0,0
M008,10,2026-01-01 00:09:00,L,302.3,310.9,1379,49.3,34,0,1,0,0,0,1
M008,11,2026-01-01 00:10:00,M,302.2,310.8,1356,48.3,36,0,0,0,0,0,0
M008,12,2026-01-01 00:11:00,M,302.4,311.0,1580,36.5,64,0,0,0,0,0,0
M008,13,2026-01-01 00:12:00,M,302.3,310.9,1360,44.0,67,0,1,0,0,0,1
M008,14,2026-01-01 00:13:00,M,302.3,311.0,1546,35.5,70,0,0,0,0,0,0
M008,15,2026-01-01 00:14:00,M,302.1,310.6,1326,59.1,88,0,1,0,0,0,1
M008,16,2026-01-01 00:15:00,L,302.1,310.6,1459,47.6,93,0,0,0,0,0,0
M008,17,2026-01-01 00:16:00,M,302.1,310.6,1421,52.0,95,0,0,0,0,0,0
M008,18,2026-01-01 00:17:00,L,302.3,310.9,1620,30.3,112,0,0,0,0,0,0
M008,19,2026-01-01 00:18:00,H,302.3,310.9,1366,48.4,130,0,1,0,0,0,1
M008,20,2026-01-01 00:19:00,M,302.2,310.9,1465,43.5,140,0,0,0,0,0,0
M008,21,2026-01-01 00:20:00,L,302.4,311.0,1610,33.1,161,0,0,0,0,0,0
M008,22,2026-01-01 00:21:00,L,302.4,311.1,1565,42.8,163,0,0,0,0,0,0
M008,23,2026-01-01 00:22:00,L,302.3,311.0,1561,37.2,180,0,0,0,0,0,0
M008,24,2026-01-01 00:23:00,M,302.3,311.0,1421,41.3,182,0,0,0,0,0,0
M008,25,2026-01-01 00:24:00,L,302.4,311.0,1338,67.6,194,0,0,1,1,0,1
M008,26,2026-01-01 00:25:00,H,302.4,311.1,1578,32.3,196,0,0,0,0,0,0
M008,27,2026-01-01 00:26:00,H,302.4,311.2,1506,40.8,204,0,0,0,0,0,0
M008,28,2026-01-01 00:27:00,H,302.6,311.5,1629,34.4,228,1,0,0,0,0,1
M008,29,2026-01-01 00:28:00,M,302.7,311.6,2709,9.7,2,0,0,1,0,0,1
M008,30,2026-01-01 00:29:00,M,302.7,311.8,1728,30.0,12,0,0,0,0,0,0
M008,31,2026-01-01 00:30:00,L,302.7,311.9,1389,46.5,15,0,0,0,0,0,0
M008,32,2026-01-01 00:31:00,L,302.5,311.6,1419,43.7,39,0,0,0,0,0,0
M008,33,2026-01-01 00:32:00,L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0
M008,34,2026-01-01 00:33:00,L,302.4,311.2,1404,52.0,57,0,0,0,0,0,0
M008,35,2026-01-01 00:34:00,M,302.3,311.2,1432,42.7,68,0,0,0,0,0,0
M008,36,2026-01-01 00:35:00,M,302.2,311.1,1640,32.8,77,0,0,0,0,0,0
M008,37,2026-01-01 00:36:00,H,302.2,311.1,1476,39.6,96,0,0,0,0,0,0
M008,38,2026-01-01 00:37:00,H,302.2,311.1,1426,50.6,101,0,0,0,0,0,0
M008,39,2026-01-01 00:38:00,M,302.2,311.2,1561,34.9,106,0,0,0,0,0,0
M008,40,2026-01-01 00:39:00,H,302.3,311.3,1744,30.3,116,0,0,0,0,0,0
M008,41,2026-01-01 00:40:00,H,302.5,311.5,1655,32.3,142,0,0,0,0,0,0
M008,42,2026-01-01 00:41:00,L,302.6,311.5,1609,36.0,162,0,0,0,0,0,0
M008,43,2026-01-01 00:42:00,L,302.6,311.5,1442,59.8,169,0,0,1,0,0,1
M008,44,2026-01-01 00:43:00,M,302.6,311.6,1227,68.2,187,0,0,0,1,0,1
M008,45,2026-01-01 00:44:00,L,302.5,311.5,1985,18.8,190,0,0,0,0,0,0
M008,46,2026-01-01 00:45:00,L,302.3,311.4,1333,66.7,205,0,0,1,1,0,1
M008,47,2026-01-01 00:46:00,L,302.2,311.3,1570,36.1,0,0,0,0,0,0,0
M008,48,2026-01-01 00:47:00,H,302.2,311.3,1749,29.2,5,0,0,0,0,0,0
M008,49,2026-01-01 00:48:00,M,302.3,311.4,1909,23.2,25,0,0,0,0,0,0
M008,50,2026-01-01 00:49:00,M,302.2,311.4,1642,32.1,42,0,0,0,0,0,0
M008,51,2026-01-01 00:50:00,L,302.3,311.4,1511,34.7,75,0,0,0,0,0,0
M008,52,2026-01-01 00:51:00,L,302.2,311.3,1389,46.9,106,0,0,0,0,0,0
M008,53,2026-01-01 00:52:00,L,302.3,311.3,1682,34.4,127,0,0,0,0,0,0
M008,54,2026-01-01 00:53:00,L,302.3,311.3,1621,31.6,135,0,0,0,0,0,0
M008,55,2026-01-01 00:54:00,M,302.3,311.3,1625,33.1,137,0,0,0,0,0,0
M008,56,2026-01-01 00:55:00,L,302.2,311.1,1394,53.7,140,0,0,0,0,0,0
M008,57,2026-01-01 00:56:00,L,302.0,311.0,1420,45.9,144,0,0,0,0,0,0
M008,58,2026-01-01 00:57:00,L,302.1,311.2,1454,59.2,153,0,0,1,0,0,1
M008,59,2026-01-01 00:58:00,M,302.2,311.2,1471,41.9,166,0,0,0,0,0,0
M008,60,2026-01-01 00:59:00,L,302.1,310.9,1477,41.4,184,0,0,0,0,0,0
M008,61,2026-01-01 01:00:00,H,302.1,310.9,1452,42.5,198,0,0,0,0,0,0
M008,62,2026-01-01 01:01:00,M,302.1,311.0,1351,60.3,207,0,0,0,1,0,1
M008,63,2026-01-01 01:02:00,L,302.0,311.0,1566,37.8,218,0,0,0,0,0,0
M008,64,2026-01-01 01:03:00,L,302.0,310.8,1447,42.7,229,0,0,0,0,0,0
M008,65,2026-01-01 01:04:00,L,302.0,310.8,1383,50.3,231,0,0,0,1,0,1
M008,66,2026-01-01 01:05:00,L,302.0,310.8,1615,29.0,235,1,0,0,0,0,1
M008,67,2026-01-01 01:06:00,L,301.9,310.8,1567,39.3,9,0,0,0,0,0,0
M008,68,2026-01-01 01:07:00,L,302.0,310.9,1564,39.0,15,0,0,0,0,0,0
M008,69,2026-01-01 01:08:00,M,301.9,310.9,1419,47.7,20,0,0,0,0,0,1
M008,70,2026-01-01 01:09:00,M,301.8,310.9,1881,20.9,23,0,0,0,0,0,0
M008,71,2026-01-01 01:10:00,L,301.9,311.0,2691,12.1,31,0,0,1,0,0,1
M008,72,2026-01-01 01:11:00,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0
M008,73,2026-01-01 01:12:00,M,301.9,310.7,1511,37.6,70,0,0,0,0,0,0
M008,74,2026-01-01 01:13:00,M,301.9,310.7,1405,47.9,80,0,0,0,0,0,0
M008,75,2026-01-01 01:14:00,L,301.9,310.6,1331,68.6,85,0,0,1,0,0,1
M008,76,2026-01-01 01:15:00,M,301.9,310.6,1412,46.5,89,0,0,0,0,0,0
M008,77,2026-01-01 01:16:00,L,302.0,310.7,1453,42.7,92,0,0,0,0,0,0
M008,78,2026-01-01 01:17:00,H,302.1,310.7,1294,62.4,101,0,1,0,0,0,1
M008,79,2026-01-01 01:18:00,L,302.0,310.4,1357,58.0,108,0,1,0,0,0,1
M008,80,2026-01-01 01:19:00,L,302.0,310.4,1336,58.2,110,0,1,0,0,0,1
M008,81,2026-01-01 01:20:00,L,302.0,310.4,1568,39.2,112,0,0,0,0,0,0
M008,82,2026-01-01 01:21:00,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0
M008,83,2026-01-01 01:22:00,L,301.9,310.4,1376,54.9,126,0,1,0,0,0,1
M008,84,2026-01-01 01:23:00,M,302.0,310.4,1595,32.9,135,0,0,0,0,0,0
M008,85,2026-01-01 01:24:00,H,302.0,310.5,1812,24.4,138,0,0,0,0,0,0
M008,86,2026-01-01 01:25:00,M,302.0,310.5,1573,32.1,143,0,0,0,0,0,0
M008,87,2026-01-01 01:26:00,L,302.0,310.5,1651,30.9,146,0,0,0,0,0,0
M008,88,2026-01-01 01:27:00,L,301.9,310.4,1370,51.7,153,0,1,0,0,0,1
M008,89,2026-01-01 01:28:00,L,302.0,310.6,1325,55.3,192,0,0,0,0,0,0
M008,90,2026-01-01 01:29:00,L,302.0,310.6,1358,53.1,194,0,0,0,0,0,0
M008,91,2026-01-01 01:30:00,H,302.0,310.6,1346,54.7,196,0,0,0,0,0,0
M008,92,2026-01-01 01:31:00,L,301.9,310.5,1340,55.7,204,0,0,0,1,0,1
M008,93,2026-01-01 01:32:00,L,302.1,310.7,1325,45.1,208,0,1,0,0,0,1
M008,94,2026-01-01 01:33:00,M,302.1,310.7,1376,46.3,210,0,1,0,0,0,1
M008,95,2026-01-01 01:34:00,M,302.1,310.7,1364,47.8,213,0,1,0,0,0,1
M008,96,2026-01-01 01:35:00,L,302.2,310.6,1462,43.6,0,0,0,0,0,0,0
M008,97,2026-01-01 01:36:00,M,302.0,310.6,1623,34.3,9,0,0,0,0,0,0
M008,98,2026-01-01 01:37:00,L,301.9,310.4,1286,62.8,22,0,1,0,0,0,1
M008,99,2026-01-01 01:38:00,M,301.7,310.3,1787,26.7,33,0,0,0,0,0,0
M008,100,2026-01-01 01:39:00,L,301.7,310.2,1311,57.4,40,0,1,0,0,0,1
M009,1,2026-01-01 00:00:00,L,301.7,310.2,1331,61.2,47,0,1,0,0,0,1
M009,2,2026-01-01 00:01:00,L,301.7,310.1,1424,50.2,54,0,0,0,0,0,0
M009,3,2026-01-01 00:02:00,M,301.9,310.4,1373,48.0,73,0,1,0,0,0,1
M009,4,2026-01-01 00:03:00,M,302.0,310.4,1212,55.6,79,0,1,0,0,0,1
M009,5,2026-01-01 00:04:00,L,302.0,310.5,1370,44.4,85,0,1,0,0,0,1
M009,6,2026-01-01 00:05:00,L,302.0,310.5,1263,60.6,90,0,1,0,0,0,1
M009,7,2026-01-01 00:06:00,L,301.9,310.4,1889,21.5,92,0,0,0,0,0,0
M009,8,2026-01-01 00:07:00,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0
M009,9,2026-01-01 00:08:00,L,302.2,310.6,1346,47.5,109,0,1,0,0,0,1
M009,10,2026-01-01 00:09:00,M,302.2,310.6,1355,51.5,126,0,1,0,0,0,1
M009,11,2026-01-01 00:10:00,M,302.2,310.6,1346,49.2,134,0,1,0,0,0,1
M009,12,2026-01-01 00:11:00,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0
M009,13,2026-01-01 00:12:00,L,302.4,310.9,1349,46.1,148,0,1,0,0,0,1
M009,14,2026-01-01 00:13:00,L,302.4,310.7,1362,54.8,155,0,1,0,0,0,1
M009,15,2026-01-01 00:14:00,L,302.2,310.6,1334,53.2,159,0,1,0,0,0,1
M009,16,2026-01-01 00:15:00,L,302.2,310.6,1348,48.4,161,0,1,0,0,0,1
M009,17,2026-01-01 00:16:00,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0
M009,18,2026-01-01 00:17:00,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0
M009,19,2026-01-01 00:18:00,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0
M009,20,2026-01-01 00:19:00,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0
M009,21,2026-01-01 00:20:00,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0
M009,22,2026-01-01 00:21:00,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0
M009,23,2026-01-01 00:22:00,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0
M009,24,2026-01-01 00:23:00,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0
M009,25,2026-01-01 00:24:00,M,302.3,310.9,1710,30.4,218,1,0,0,0,0,1
M009,26,2026-01-01 00:25:00,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0
M009,27,2026-01-01 00:26:00,L,302.1,310.7,1314,52.8,8,0,1,0,0,0,1
M009,28,2026-01-01 00:27:00,L,302.1,310.7,1359,49.3,41,0,1,0,0,0,1
M009,29,2026-01-01 00:28:00,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0
M009,30,2026-01-01 00:29:00,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0
M009,31,2026-01-01 00:30:00,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0
M009,32,2026-01-01 00:31:00,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0
M009,33,2026-01-01 00:32:00,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0
M009,34,2026-01-01 00:33:00,L,302.6,311.0,1369,60.0,93,0,1,0,0,0,1
M009,35,2026-01-01 00:34:00,L,302.5,310.9,1330,56.9,97,0,1,0,0,0,1
M009,36,2026-01-01 00:35:00,H,302.5,310.9,1356,55.5,101,0,1,0,0,0,1
M009,37,2026-01-01 00:36:00,M,302.6,311.0,1329,48.6,111,0,1,0,0,0,1
M009,38,2026-01-01 00:37:00,L,302.6,311.0,1284,68.0,114,0,1,1,0,0,1
M009,39,2026-01-01 00:38:00,M,302.7,311.1,1297,60.7,125,0,1,0,0,0,1
M009,40,2026-01-01 00:39:00,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0
M009,41,2026-01-01 00:40:00,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0
M009,42,2026-01-01 00:41:00,L,302.6,310.9,1331,52.0,154,0,1,0,0,0,1
M009,43,2026-01-01 00:42:00,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0
M009,44,2026-01-01 00:43:00,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0
M009,45,2026-01-01 00:44:00,L,302.0,310.1,1361,45.4,174,0,1,0,0,0,1
M009,46,2026-01-01 00:45:00,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0
M009,47,2026-01-01 00:46:00,L,301.9,309.9,1374,48.5,180,0,1,0,0,0,1
M009,48,2026-01-01 00:47:00,M,301.8,309.9,1334,61.0,182,0,1,0,0,0,1
